InvoiceID,CustomerID,ProductID,SalesPersonID,DateID,Amount
8371,569,01,7,1/26/2014,584.56
8372,089,52,0,3/22/2014,388.24
8373,696,73,1,3/15/2014,327.3
8374,442,03,3,4/23/2014,460.42
8375,748,48,3,10/21/2013,436.5
8376,076,67,7,3/3/2014,247.15
8377,109,11,5,6/21/2013,582.95
8378,911,55,8,5/25/2013,492.1
8379,460,04,0,7/4/2014,657.41
8380,369,13,0,9/27/2014,830.29
8381,989,34,5,1/8/2013,969.68
8382,880,83,8,5/19/2014,501.52
8383,937,76,9,8/2/2014,503.23
8384,959,82,9,3/24/2013,517.94
8385,067,26,2,2/6/2013,58.23
8386,782,17,5,10/30/2013,1013.75
8387,447,62,2,4/2/2013,429.06
8388,662,43,7,1/12/2014,247.94
8389,409,81,9,10/7/2013,463.01
8390,963,77,2,2/4/2013,455.06
8391,346,17,3,7/17/2014,616.67
8392,909,36,0,2/17/2013,367.3
8393,428,91,0,9/7/2013,362.3
8394,602,90,5,5/15/2014,52.19
8395,099,38,6,8/5/2014,439.15
8396,780,27,1,8/16/2013,1203.16
8397,995,79,6,5/12/2014,653.04
8398,985,88,5,5/14/2014,359.57
8399,479,17,0,7/1/2013,866.58
8400,181,24,1,1/27/2013,224.22
8401,798,00,8,1/25/2014,442.14
8402,495,86,1,3/30/2014,495.79
8403,118,75,6,9/2/2014,377.68
8404,261,23,2,11/24/2013,345.74
8405,470,33,5,2/15/2013,301.06
8406,092,08,9,8/10/2013,456.75
8407,757,88,5,2/27/2014,581.55
8408,614,98,3,7/1/2013,339.54
8409,498,84,4,10/13/2014,579.72
8410,268,41,0,8/16/2013,301.52
8411,786,56,8,12/25/2013,648.5
8412,007,75,5,12/18/2013,416.04
8413,700,45,5,12/29/2013,310.1
8414,857,01,5,12/16/2013,805.37
8415,000,45,8,10/5/2014,630.02
8416,048,49,2,11/11/2014,79.53
8417,281,46,0,6/6/2014,346.73
8418,923,62,6,5/1/2014,678.19
8419,833,99,9,5/31/2013,702.07
8420,915,70,8,5/3/2014,884.25
8421,785,33,0,12/5/2013,312.79
8422,321,71,0,3/18/2014,340.3
8423,643,96,2,1/25/2013,815.76
8424,291,61,9,3/8/2014,442.32
8425,040,42,9,2/1/2013,229.61
8426,494,48,9,2/7/2014,910.33
8427,760,73,9,10/18/2014,358.49
8428,943,75,5,1/31/2013,584.0
8429,772,69,5,10/31/2014,109.52
8430,253,22,4,3/1/2013,413.78
8431,541,65,9,8/27/2013,1097.55
8432,193,56,7,10/5/2014,236.46
8433,971,59,3,7/23/2014,573.12
8434,372,77,5,6/21/2014,168.4
8435,561,81,4,2/15/2014,696.96
8436,468,75,6,2/26/2014,655.43
8437,314,29,1,8/28/2014,596.7
8438,751,15,9,6/12/2013,316.03
8439,713,14,8,8/16/2013,337.6
8440,570,42,5,9/5/2013,594.99
8441,015,60,1,2/8/2014,546.55
8442,451,95,1,3/21/2013,342.7
8443,940,90,1,1/30/2014,164.62
8444,927,78,5,5/21/2013,333.46
8445,089,33,8,4/24/2013,536.63
8446,431,75,1,8/8/2014,418.4
8447,440,24,7,9/30/2014,178.98
8448,870,84,0,3/18/2013,583.46
8449,328,21,2,9/28/2014,334.66
8450,086,60,2,11/25/2014,646.41
8451,251,23,7,7/31/2013,846.44
8452,163,79,4,10/14/2013,899.96
8453,046,21,0,6/25/2013,181.99
8454,758,20,5,10/20/2013,319.95
8455,540,45,6,4/18/2014,714.17
8456,287,79,1,4/3/2014,792.39
8457,357,85,8,4/22/2014,364.41
8458,826,00,9,11/4/2013,335.81
8459,582,85,7,5/3/2014,931.71
8460,806,05,9,5/9/2014,830.79
8461,378,15,9,12/10/2013,438.79
8462,113,01,0,5/8/2014,411.92
8463,842,47,4,8/16/2013,630.78
8464,682,97,8,4/4/2013,843.4
8465,032,91,0,11/20/2013,773.69
8466,888,67,3,7/1/2013,1082.18
8467,725,92,3,9/22/2014,144.66
8468,121,42,7,1/7/2013,1069.52
8469,042,32,9,7/24/2014,982.48
8470,733,83,7,6/20/2013,310.36
8471,587,22,6,10/11/2014,-18.9
8472,009,67,5,2/27/2014,527.79
8473,099,93,1,1/14/2014,446.18
8474,964,07,3,3/4/2014,444.23
8475,608,69,0,2/13/2014,700.18
8476,353,42,6,4/16/2013,731.43
8477,119,13,9,7/22/2014,582.31
8478,854,76,1,4/19/2014,330.36
8479,643,73,8,7/8/2014,87.91
8480,664,56,9,1/27/2013,813.3
8481,892,95,5,3/23/2014,557.5
8482,032,45,6,4/11/2013,923.38
8483,890,73,6,6/27/2013,436.19
8484,339,89,8,8/19/2014,552.59
8485,765,30,4,4/1/2013,226.01
8486,494,32,1,7/31/2014,396.2
8487,419,91,7,5/1/2013,679.0
8488,544,63,9,2/28/2013,699.47
8489,588,05,4,8/21/2013,483.96
8490,823,42,4,4/6/2013,661.11
8491,299,64,6,3/15/2014,579.11
8492,350,03,8,7/20/2014,804.86
8493,169,37,4,3/1/2014,216.49
8494,968,30,0,6/17/2013,37.09
8495,107,03,6,3/2/2014,691.1
8496,728,94,3,4/27/2013,628.4
8497,481,39,5,8/15/2013,616.64
8498,070,08,4,8/14/2014,300.74
8499,729,24,9,10/23/2014,413.72
8500,116,46,4,1/14/2014,626.18
8501,290,09,2,4/14/2014,453.98
8502,267,74,8,9/3/2013,528.27
8503,929,68,7,6/17/2013,503.59
8504,695,90,4,8/29/2014,363.9
8505,052,11,6,4/25/2014,810.96
8506,983,74,3,12/26/2013,355.51
8507,012,37,2,9/1/2013,530.13
8508,240,74,2,1/26/2014,224.43
8509,074,21,4,8/2/2013,435.93
8510,516,71,7,6/18/2014,261.04
8511,663,43,1,2/12/2013,667.94
8512,322,83,9,7/31/2013,525.0
8513,116,18,3,7/7/2013,411.52
8514,268,12,1,2/25/2014,529.31
8515,206,48,2,3/4/2014,437.39
8516,972,26,6,5/12/2013,741.39
8517,858,56,1,2/5/2013,445.83
8518,573,91,4,9/28/2014,711.03
8519,666,42,1,9/7/2014,661.04
8520,597,50,5,2/26/2013,229.55
8521,873,52,8,10/5/2013,396.72
8522,972,94,5,6/3/2014,589.51
8523,303,86,8,8/13/2013,82.08
8524,713,29,8,7/28/2014,434.87
8525,582,83,4,5/18/2013,556.88
8526,671,14,7,8/16/2014,428.82
8527,999,35,6,6/23/2014,45.5
8528,186,42,7,1/10/2014,989.23
8529,068,40,1,10/5/2013,825.54
8530,564,53,7,9/25/2013,-343.89
8531,895,40,1,10/23/2014,629.47
8532,170,99,2,2/21/2014,470.08
8533,316,07,5,10/1/2014,579.28
8534,093,55,3,4/8/2013,593.32
8535,905,87,7,2/16/2013,790.71
8536,073,56,3,8/13/2014,515.61
8537,704,32,3,9/5/2014,327.29
8538,289,17,5,6/16/2013,566.15
8539,241,71,0,1/26/2014,307.04
8540,270,66,4,1/12/2014,944.7
8541,960,64,2,7/19/2013,731.52
8542,416,65,2,2/23/2014,36.25
8543,312,48,3,3/27/2013,385.32
8544,816,36,4,1/16/2013,379.02
8545,700,79,2,9/2/2013,86.14
8546,259,29,6,1/11/2013,733.8
8547,231,50,4,10/29/2014,336.6
8548,702,29,5,3/30/2014,627.3
8549,130,48,5,6/17/2014,1021.97
8550,438,67,9,10/11/2013,896.46
8551,320,25,8,2/19/2013,424.83
8552,001,14,4,4/20/2013,1308.98
8553,726,11,0,8/31/2013,822.02
8554,356,64,0,8/23/2013,944.48
8555,663,59,5,1/13/2013,671.24
8556,450,75,9,9/10/2013,337.16
8557,734,32,2,6/30/2014,468.58
8558,722,90,9,6/1/2013,445.52
8559,322,60,2,4/4/2013,644.8
8560,328,54,9,1/10/2013,185.1
8561,605,41,1,2/14/2013,138.46
8562,419,25,6,6/7/2014,696.3
8563,786,85,9,3/17/2014,762.03
8564,388,58,0,7/28/2014,442.1
8565,672,96,1,7/31/2013,557.94
8566,657,12,1,9/14/2014,202.81
8567,464,64,0,1/21/2014,407.98
8568,737,04,8,6/20/2014,270.71
8569,560,80,2,4/15/2014,559.57
8570,777,11,6,9/27/2013,429.91
8571,056,06,1,1/20/2014,550.87
8572,664,94,4,7/6/2014,270.69
8573,043,25,9,11/23/2014,952.98
8574,650,12,0,10/22/2013,143.91
8575,225,36,8,10/24/2014,626.18
8576,496,16,9,2/28/2014,174.11
8577,754,65,1,2/3/2013,884.37
8578,773,78,9,1/17/2014,545.78
8579,401,85,3,3/23/2014,1019.21
8580,321,79,7,4/14/2013,409.0
8581,882,94,3,4/4/2014,41.93
8582,339,15,3,7/3/2013,674.63
8583,236,62,8,7/17/2013,393.31
8584,413,83,5,5/16/2014,746.76
8585,684,36,5,5/26/2014,476.34
8586,549,74,0,8/30/2013,917.99
8587,175,37,5,2/6/2014,869.14
8588,851,16,1,4/15/2013,-60.55
8589,645,23,4,10/10/2013,319.2
8590,114,29,7,7/11/2014,643.24
8591,426,93,1,4/29/2013,600.17
8592,614,50,8,6/6/2014,23.73
8593,538,38,9,1/10/2013,421.01
8594,930,67,9,7/8/2014,650.36
8595,518,33,3,12/29/2013,710.28
8596,423,49,4,2/15/2013,768.94
8597,860,28,3,12/17/2013,392.14
8598,681,47,0,3/28/2013,580.5
8599,946,05,3,3/3/2014,375.99
8600,004,76,1,3/21/2013,708.09
8601,876,46,2,12/28/2013,335.43
8602,561,33,9,9/4/2014,566.97
8603,216,07,1,12/28/2013,590.65
8604,684,97,9,7/4/2014,152.6
8605,809,92,8,3/14/2014,647.63
8606,652,16,1,3/12/2014,195.17
8607,309,67,1,3/7/2014,600.41
8608,869,20,5,2/9/2013,429.3
8609,345,48,2,6/24/2013,248.21
8610,058,30,5,4/30/2013,615.29
8611,626,97,4,6/14/2014,1042.54
8612,089,05,5,3/11/2014,994.87
8613,662,57,5,11/7/2014,296.04
8614,906,13,0,5/6/2014,112.11
8615,731,93,6,6/26/2014,641.31
8616,390,13,7,3/2/2014,577.53
8617,446,58,0,3/2/2014,393.87
8618,799,44,2,5/28/2014,593.46
8619,832,12,3,9/17/2014,239.63
8620,086,97,9,8/8/2013,611.97
8621,886,79,7,7/5/2014,423.46
8622,776,38,7,8/26/2014,929.51
8623,584,64,2,11/27/2013,214.25
8624,034,29,3,9/18/2013,178.34
8625,775,86,4,11/22/2013,563.16
8626,658,80,1,7/19/2013,643.8
8627,438,06,8,10/5/2013,928.28
8628,101,04,7,8/31/2014,96.49
8629,577,44,3,6/23/2013,296.06
8630,251,00,3,6/29/2013,552.94
8631,502,38,7,8/27/2014,900.67
8632,020,52,4,12/25/2013,325.33
8633,564,98,6,7/16/2013,114.08
8634,720,74,0,1/8/2014,558.66
8635,327,33,5,8/25/2013,688.88
8636,102,90,4,2/20/2013,248.57
8637,374,70,9,11/3/2013,360.97
8638,261,28,7,12/23/2013,508.02
8639,215,46,8,6/24/2014,521.1
8640,140,36,7,8/9/2014,925.38
8641,911,73,3,12/12/2013,229.33
8642,682,11,4,5/21/2013,1110.28
8643,276,74,6,4/6/2014,556.54
8644,787,54,6,2/23/2014,470.12
8645,228,64,1,2/8/2014,83.97
8646,721,72,9,6/1/2013,124.07
8647,791,58,3,9/21/2014,458.61
8648,944,83,2,1/19/2014,806.52
8649,776,22,2,9/14/2014,450.04
8650,678,23,9,5/24/2014,262.66
8651,605,21,1,3/12/2013,512.9
8652,752,00,1,8/21/2013,587.37
8653,726,42,5,7/12/2013,335.56
8654,209,52,0,1/4/2014,615.82
8655,154,85,6,5/10/2013,563.73
8656,432,14,3,8/28/2014,521.65
8657,937,64,3,8/29/2013,617.02
8658,713,17,8,4/9/2013,232.26
8659,802,33,3,3/8/2013,177.29
8660,462,30,1,4/12/2014,644.88
8661,659,74,1,5/1/2014,601.58
8662,399,69,6,10/15/2013,514.25
8663,127,68,1,8/10/2013,949.62
8664,611,38,7,3/11/2013,144.33
8665,542,92,9,6/21/2013,348.3
8666,936,82,6,7/22/2013,838.63
8667,915,55,2,9/16/2013,495.25
8668,913,00,8,9/22/2014,500.77
8669,308,00,2,6/25/2014,372.0
8670,371,83,9,5/17/2013,151.83
8671,824,22,8,8/30/2013,241.4
8672,403,46,0,7/12/2013,250.43
8673,426,88,5,9/19/2014,587.04
8674,575,92,1,11/7/2014,486.4
8675,096,24,8,4/30/2013,293.6
8676,279,84,2,3/2/2013,396.74
8677,260,28,7,3/9/2013,559.39
8678,520,30,1,7/30/2014,481.38
8679,149,20,7,5/17/2013,306.74
8680,797,66,9,9/8/2013,629.42
8681,973,53,2,5/19/2014,230.79
8682,891,60,3,10/12/2013,244.27
8683,617,15,7,10/24/2013,526.45
8684,666,03,4,12/17/2013,596.27
8685,726,01,9,8/15/2013,257.76
8686,119,57,4,2/11/2014,639.65
8687,370,32,1,3/11/2013,774.83
8688,691,67,7,3/31/2013,896.22
8689,559,90,7,5/7/2013,267.44
8690,877,50,6,11/28/2013,307.36
8691,485,42,8,4/19/2014,663.43
8692,057,00,1,3/22/2014,539.76
8693,571,54,8,1/18/2014,408.59
8694,358,85,2,11/14/2013,401.62
8695,381,97,2,9/30/2013,500.03
8696,504,79,1,4/14/2013,24.39
8697,961,65,3,1/20/2014,-84.42
8698,276,35,2,6/20/2014,476.11
8699,270,94,5,3/3/2013,141.92
8700,335,75,2,5/29/2014,545.55
8701,263,14,8,2/14/2013,80.63
8702,653,36,4,9/2/2014,303.94
8703,879,77,4,11/29/2013,775.79
8704,512,89,6,7/23/2013,451.11
8705,173,02,5,10/10/2013,665.97
8706,415,33,7,1/1/2013,496.86
8707,273,37,8,3/12/2013,823.15
8708,305,52,2,3/4/2014,482.73
8709,502,73,9,5/6/2013,430.51
8710,930,02,8,4/27/2014,790.45
8711,736,27,0,10/21/2013,682.12
8712,736,58,4,9/20/2014,298.0
8713,145,80,2,8/24/2014,562.26
8714,910,30,0,12/22/2013,322.48
8715,961,00,7,11/9/2014,350.34
8716,586,14,7,6/20/2013,717.73
8717,138,08,4,5/27/2014,527.36
8718,735,86,4,3/26/2013,307.85
8719,654,84,7,12/4/2013,264.61
8720,411,33,5,4/30/2013,1051.55
8721,208,07,3,7/29/2014,301.09
8722,599,97,1,5/1/2014,844.72
8723,540,29,1,6/4/2013,-38.95
8724,500,89,5,9/23/2013,487.77
8725,099,13,9,11/19/2013,-48.23
8726,681,66,9,3/5/2014,851.12
8727,556,96,4,8/30/2013,392.27
8728,499,78,1,6/4/2014,222.45
8729,100,68,6,10/28/2013,725.36
8730,037,05,3,6/10/2013,791.41
8731,551,12,9,6/4/2013,313.54
8732,126,77,2,5/8/2013,403.77
8733,297,43,8,4/30/2014,506.62
8734,833,61,1,4/24/2013,710.95
8735,999,78,9,7/14/2014,576.85
8736,545,15,1,11/13/2013,245.33
8737,538,52,9,5/31/2013,593.71
8738,737,43,4,4/30/2013,507.46
8739,095,90,1,7/6/2013,293.86
8740,078,44,7,12/22/2013,742.11
8741,250,14,2,7/26/2013,675.45
8742,254,32,3,5/12/2013,592.51
8743,174,00,4,12/14/2013,627.39
8744,058,58,9,8/27/2013,169.61
8745,610,57,9,5/29/2013,373.68
8746,476,45,8,12/10/2013,481.76
8747,045,73,6,2/12/2013,-337.61
8748,852,43,5,8/7/2014,233.87
8749,053,90,9,4/29/2013,149.56
8750,997,99,4,9/27/2014,375.24
8751,805,55,8,9/22/2014,584.23
8752,266,02,9,11/12/2014,722.11
8753,721,35,8,1/9/2013,316.18
8754,499,60,7,10/24/2014,1.34
8755,281,17,7,3/13/2014,672.12
8756,844,53,7,1/26/2013,436.62
8757,423,97,3,4/5/2014,101.93
8758,332,05,5,12/11/2013,457.97
8759,711,77,0,10/20/2013,379.57
8760,533,48,2,5/7/2013,226.15
8761,561,29,2,7/5/2014,337.74
8762,210,29,7,11/12/2014,436.6
8763,866,08,0,7/7/2013,491.77
8764,057,73,7,5/15/2013,-105.86
8765,662,90,1,1/10/2014,463.56
8766,217,71,3,4/15/2014,419.11
8767,889,13,6,11/8/2014,479.25
8768,288,34,4,3/18/2014,369.83
8769,602,48,5,1/7/2013,268.03
8770,592,82,1,11/11/2013,257.15
8771,546,00,6,10/2/2014,233.35
8772,341,29,8,2/17/2013,457.78
8773,865,47,2,5/20/2013,731.77
8774,982,92,2,1/12/2013,139.0
8775,091,08,1,6/26/2013,105.34
8776,512,68,9,10/23/2013,477.04
8777,979,74,2,2/2/2014,402.76
8778,487,71,8,6/30/2014,496.98
8779,825,47,6,9/29/2013,1063.42
8780,611,17,4,6/24/2013,694.19
8781,153,18,8,4/26/2014,665.98
8782,029,29,4,1/4/2013,299.39
8783,640,55,2,7/24/2014,624.24
8784,975,35,0,10/13/2013,884.6
8785,720,39,7,5/17/2014,312.72
8786,525,91,5,7/30/2014,-22.04
8787,546,65,1,1/9/2013,725.54
8788,858,36,3,2/20/2014,959.7
8789,447,47,7,3/16/2013,526.2
8790,766,68,2,1/31/2014,519.47
8791,561,25,0,2/22/2014,624.99
8792,317,41,2,4/21/2014,158.81
8793,967,73,2,2/23/2013,266.46
8794,585,62,6,3/31/2013,623.18
8795,375,51,4,5/31/2014,357.43
8796,664,01,4,9/8/2014,532.89
8797,986,63,1,5/14/2014,425.8
8798,630,02,4,1/28/2014,702.29
8799,504,44,8,8/31/2013,394.27
8800,374,69,2,7/15/2014,-10.44
8801,645,95,9,2/7/2014,630.83
8802,491,98,1,7/15/2014,150.94
8803,833,15,7,9/2/2013,477.79
8804,134,82,0,5/27/2013,215.85
8805,051,71,8,9/14/2014,608.49
8806,953,20,6,9/21/2014,185.61
8807,568,96,1,9/23/2014,324.14
8808,074,62,5,11/12/2013,291.78
8809,653,71,0,3/25/2014,648.26
8810,572,99,8,6/10/2014,176.25
8811,390,19,7,11/25/2014,570.69
8812,876,01,4,4/20/2014,-67.26
8813,856,56,2,4/18/2013,159.14
8814,107,97,0,3/16/2014,191.75
8815,539,39,7,1/20/2014,395.89
8816,387,43,6,7/27/2013,564.69
8817,732,00,6,11/10/2013,508.69
8818,955,66,6,6/10/2013,126.98
8819,586,38,1,7/8/2013,437.18
8820,798,95,6,8/9/2013,550.44
8821,704,96,8,7/28/2014,528.41
8822,125,08,9,6/17/2013,251.96
8823,655,46,4,5/12/2014,-148.06
8824,573,32,2,1/9/2013,643.06
8825,344,35,5,2/1/2013,894.75
8826,350,18,6,10/2/2013,600.83
8827,295,12,8,10/18/2013,153.8
8828,198,91,7,6/22/2013,436.17
8829,987,37,4,10/4/2013,457.34
8830,142,62,2,7/2/2013,441.09
8831,261,31,2,10/5/2014,487.35
8832,711,22,1,3/18/2014,406.73
8833,235,55,0,4/3/2014,325.2
8834,666,13,6,4/15/2013,654.88
8835,402,25,2,9/2/2013,388.27
8836,678,95,6,4/17/2014,244.99
8837,057,00,8,3/19/2014,474.78
8838,817,23,4,11/15/2013,425.15
8839,377,52,7,1/24/2014,475.16
8840,087,99,0,1/13/2013,655.09
8841,381,70,3,5/13/2013,252.27
8842,468,25,1,8/7/2013,474.17
8843,250,61,0,1/25/2014,697.4
8844,360,81,8,6/13/2014,341.96
8845,694,54,7,2/27/2013,327.3
8846,403,10,2,4/22/2013,357.28
8847,453,45,0,9/12/2014,841.87
8848,100,36,3,2/22/2013,492.66
8849,172,32,1,8/4/2014,129.21
8850,207,92,7,1/5/2013,646.65
8851,098,98,2,9/5/2014,702.15
8852,038,36,7,10/11/2014,491.09
8853,084,87,0,5/4/2014,129.66
8854,218,60,1,8/19/2014,506.0
8855,970,92,2,2/7/2014,132.1
8856,036,46,5,9/9/2013,39.0
8857,431,41,4,9/20/2014,170.07
8858,670,02,9,12/13/2013,674.6
8859,217,61,5,6/11/2013,248.42
8860,320,74,5,11/3/2014,496.44
8861,864,04,5,11/18/2014,884.85
8862,056,97,9,8/24/2014,682.18
8863,696,25,0,10/19/2014,259.01
8864,932,82,1,11/8/2013,-38.83
8865,902,43,6,11/12/2013,385.81
8866,197,03,1,4/23/2013,580.7
8867,586,12,0,12/14/2013,378.87
8868,116,04,9,9/29/2013,934.21
8869,548,30,6,6/12/2014,252.7
8870,745,56,4,2/16/2014,563.9
8871,519,17,0,9/19/2013,-44.46
8872,877,41,5,7/23/2013,409.26
8873,488,36,5,1/16/2014,327.3
8874,081,50,2,10/23/2014,864.37
8875,103,75,0,9/25/2014,511.79
8876,026,50,0,1/7/2014,509.86
8877,631,39,7,2/16/2013,554.13
8878,263,80,5,5/23/2013,403.96
8879,916,97,9,5/18/2013,332.53
8880,001,42,6,7/25/2014,655.95
8881,285,01,5,3/26/2013,78.91
8882,820,75,0,3/26/2013,695.01
8883,052,93,6,5/7/2014,593.86
8884,659,28,2,6/26/2014,553.88
8885,668,05,7,5/2/2014,540.58
8886,922,04,5,10/18/2014,593.78
8887,796,81,0,11/16/2014,662.97
8888,864,50,2,6/7/2014,505.13
8889,789,29,8,11/1/2014,308.29
8890,083,44,9,8/25/2014,212.83
8891,180,25,6,7/31/2014,126.35
8892,120,13,7,1/8/2014,543.23
8893,619,23,4,11/9/2013,-16.14
8894,787,31,4,4/24/2013,598.39
8895,984,42,2,7/29/2014,928.91
8896,958,69,4,1/14/2013,21.56
8897,355,59,9,5/22/2013,516.08
8898,927,65,7,5/30/2013,892.22
8899,142,10,0,2/9/2014,561.81
8900,982,00,5,9/20/2014,173.0
8901,048,04,8,9/20/2013,795.96
8902,617,87,3,5/31/2013,483.01
8903,916,93,7,4/14/2013,592.01
8904,632,36,5,9/16/2014,388.59
8905,486,66,7,8/12/2013,914.61
8906,949,55,0,6/15/2014,156.48
8907,889,55,7,5/25/2014,866.56
8908,879,02,4,2/16/2013,351.04
8909,776,29,3,1/30/2014,845.66
8910,364,64,3,4/8/2014,500.51
8911,644,40,6,7/19/2014,404.39
8912,424,04,5,5/5/2014,538.85
8913,087,43,6,3/3/2013,466.61
8914,248,37,8,1/8/2014,375.14
8915,437,53,0,8/14/2014,361.75
8916,460,42,5,5/23/2013,386.45
8917,574,21,9,1/16/2013,600.24
8918,751,91,6,11/24/2014,593.86
8919,768,40,7,5/23/2014,194.84
8920,361,41,4,3/24/2013,263.65
8921,905,73,5,5/9/2013,807.49
8922,106,47,9,3/19/2013,497.32
8923,471,91,0,11/9/2013,603.05
8924,860,41,3,5/20/2013,865.14
8925,753,63,9,7/6/2013,379.07
8926,135,75,8,4/10/2014,592.38
8927,576,27,0,7/29/2014,596.94
8928,014,54,3,11/5/2014,755.24
8929,859,83,4,2/23/2014,752.17
8930,098,07,2,10/5/2014,644.71
8931,780,21,3,10/10/2014,294.64
8932,886,93,3,1/13/2013,491.38
8933,539,84,2,4/5/2013,425.74
8934,962,52,4,4/3/2013,476.99
8935,261,32,9,11/9/2014,615.82
8936,271,27,4,3/27/2014,519.56
8937,294,06,0,9/1/2013,418.42
8938,048,61,5,5/4/2014,620.07
8939,201,48,6,3/27/2014,388.04
8940,101,34,2,5/8/2014,812.51
8941,510,24,1,3/16/2013,418.33
8942,431,72,3,9/6/2013,869.23
8943,717,71,0,4/20/2013,197.22
8944,960,87,5,10/23/2013,482.41
8945,559,81,4,6/6/2014,172.2
8946,914,78,0,11/23/2014,488.36
8947,054,94,6,5/15/2014,697.66
8948,081,60,6,3/4/2014,329.71
8949,185,55,8,8/4/2013,404.68
8950,023,53,0,7/1/2013,444.95
8951,840,02,3,1/24/2013,588.44
8952,176,92,0,6/18/2014,623.17
8953,265,82,2,11/19/2014,626.92
8954,212,85,2,5/30/2014,768.45
8955,286,25,0,5/23/2014,635.65
8956,353,44,3,11/6/2014,576.99
8957,811,26,7,6/24/2014,578.46
8958,009,40,1,3/24/2014,832.09
8959,195,50,7,10/17/2013,269.51
8960,715,07,0,8/14/2014,323.28
8961,533,03,3,4/27/2013,39.13
8962,622,35,0,8/23/2014,200.8
8963,723,15,7,4/25/2014,36.46
8964,555,02,1,11/17/2014,824.63
8965,566,26,7,3/1/2013,244.43
8966,129,18,2,7/3/2013,999.1
8967,213,08,5,5/23/2013,305.05
8968,552,07,1,9/1/2013,1040.08
8969,396,73,4,6/7/2013,710.31
8970,934,83,4,10/15/2013,477.92
8971,949,19,0,6/14/2013,641.93
8972,574,95,1,2/2/2014,-97.09
8973,633,12,7,6/15/2014,772.39
8974,109,53,1,6/28/2014,736.6
8975,747,34,8,2/23/2013,341.16
8976,234,75,6,1/21/2013,390.09
8977,511,79,0,6/19/2013,635.4
8978,472,53,1,6/7/2013,864.55
8979,195,90,2,8/28/2014,489.64
8980,226,00,8,3/17/2014,867.48
8981,616,89,2,1/9/2014,811.15
8982,869,03,5,7/24/2013,553.93
8983,738,31,1,5/19/2013,840.29
8984,049,20,7,9/23/2014,515.42
8985,304,35,0,7/27/2014,221.74
8986,007,48,2,4/8/2013,506.2
8987,469,33,1,9/7/2014,586.48
8988,125,82,9,11/28/2013,877.79
8989,764,63,9,3/12/2014,587.78
8990,260,57,1,3/2/2013,137.99
8991,838,95,9,5/17/2014,189.88
8992,713,07,9,1/22/2014,547.42
8993,848,45,3,8/6/2013,1019.96
8994,742,53,2,10/11/2014,412.43
8995,900,97,5,5/7/2014,342.09
8996,778,01,5,9/26/2014,694.23
8997,849,60,5,11/27/2013,243.28
8998,308,75,7,10/9/2013,916.03
8999,647,01,7,4/1/2013,183.59
9000,158,91,4,2/27/2014,548.65
9001,474,77,9,7/13/2013,411.71
9002,768,70,5,1/15/2013,121.42
9003,354,87,4,11/7/2014,423.56
9004,216,15,0,1/28/2014,546.54
9005,673,31,8,4/15/2014,614.34
9006,402,21,1,4/26/2013,-51.59
9007,262,54,9,4/29/2014,579.48
9008,474,19,1,3/12/2014,689.9
9009,638,88,4,3/13/2013,514.98
9010,891,59,1,5/10/2013,871.51
9011,703,92,0,9/19/2013,987.54
9012,099,20,4,12/12/2013,532.57
9013,162,06,3,6/11/2013,680.15
9014,129,64,9,7/19/2014,194.48
9015,020,30,9,6/23/2014,243.49
9016,732,76,3,6/26/2013,291.77
9017,228,60,2,11/21/2013,669.65
9018,298,98,0,1/3/2014,644.52
9019,053,75,1,6/3/2013,216.81
9020,397,01,8,8/28/2013,439.1
9021,302,66,9,12/8/2013,560.47
9022,424,37,4,11/6/2014,496.2
9023,205,98,7,3/22/2014,71.44
9024,918,70,8,1/9/2014,512.96
9025,902,84,2,1/24/2013,523.6
9026,051,71,2,8/16/2014,707.97
9027,781,67,3,8/27/2013,836.84
9028,783,19,9,4/6/2013,-87.08
9029,825,22,7,10/4/2013,494.79
9030,348,49,3,6/2/2013,771.39
9031,145,90,2,8/24/2013,171.16
9032,122,88,3,6/23/2014,848.29
9033,499,25,9,12/29/2013,360.24
9034,487,02,4,1/30/2013,86.05
9035,532,03,8,6/19/2013,420.05
9036,075,35,3,5/26/2014,566.68
9037,549,16,6,9/11/2013,315.02
9038,050,00,2,5/25/2014,584.23
9039,961,68,7,5/15/2014,480.71
9040,719,09,1,8/18/2014,647.9
9041,016,48,5,3/18/2013,638.78
9042,105,21,2,2/14/2014,501.24
9043,498,95,0,6/2/2013,725.76
9044,535,12,6,9/28/2013,559.73
9045,199,50,0,8/21/2014,554.76
9046,569,38,0,11/6/2014,206.91
9047,289,65,4,9/13/2013,776.91
9048,226,30,1,10/4/2013,642.89
9049,308,14,5,8/2/2013,184.45
9050,861,36,5,9/21/2013,673.47
9051,673,82,8,10/26/2014,651.85
9052,987,92,7,3/30/2013,947.05
9053,702,88,0,4/26/2014,712.44
9054,285,43,5,7/30/2013,569.75
9055,500,38,3,10/25/2013,-39.09
9056,089,06,4,5/7/2014,357.54
9057,044,40,8,5/4/2014,533.43
9058,671,49,5,4/16/2014,421.99
9059,447,17,8,8/12/2014,605.53
9060,637,81,3,5/25/2014,540.25
9061,664,17,6,8/13/2013,956.96
9062,812,01,7,6/5/2014,391.53
9063,393,23,4,7/24/2014,443.97
9064,620,63,2,5/10/2013,588.94
9065,573,19,4,11/16/2014,438.7
9066,646,80,2,1/13/2014,856.75
